id,seasonId,step,unionId1,unionId2,unionName1,unionName2,serverId1,serverId2,serverName1,serverName2,oper1,oper2,type,result,startTime,threeTime,watcherCount,watcherCost,groupId,index,matchServerId,matchServerName,unionLongId1,unionLongId2,nbvalue1,nbvalue2,next
1630,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,24,5,2,争霸赛服务器-2,0,0,0,0,1839
1631,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,24,9,1,争霸赛服务器-1,0,0,0,0,1840
1632,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,24,13,2,争霸赛服务器-2,0,0,0,0,1840
1633,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,25,1,1,争霸赛服务器-1,0,0,0,0,1841
1634,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,25,5,2,争霸赛服务器-2,0,0,0,0,1841
1635,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,25,9,1,争霸赛服务器-1,0,0,0,0,1842
1636,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,25,13,2,争霸赛服务器-2,0,0,0,0,1842
1637,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,26,1,1,争霸赛服务器-1,0,0,0,0,1843
1638,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,26,5,2,争霸赛服务器-2,0,0,0,0,1843
1639,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,26,9,1,争霸赛服务器-1,0,0,0,0,1844
1640,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,26,13,2,争霸赛服务器-2,0,0,0,0,1844
1641,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,27,1,1,争霸赛服务器-1,0,0,0,0,1845
1642,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,27,5,2,争霸赛服务器-2,0,0,0,0,1845
1643,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,27,9,1,争霸赛服务器-1,0,0,0,0,1846
1644,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,27,13,2,争霸赛服务器-2,0,0,0,0,1846
1645,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,28,1,1,争霸赛服务器-1,0,0,0,0,1847
1646,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,28,5,2,争霸赛服务器-2,0,0,0,0,1847
1647,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,28,9,1,争霸赛服务器-1,0,0,0,0,1848
1648,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,28,13,2,争霸赛服务器-2,0,0,0,0,1848
1649,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,29,1,1,争霸赛服务器-1,0,0,0,0,1849
1650,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,29,5,2,争霸赛服务器-2,0,0,0,0,1849
1651,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,29,9,1,争霸赛服务器-1,0,0,0,0,1850
1652,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,29,13,2,争霸赛服务器-2,0,0,0,0,1850
1653,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,30,1,1,争霸赛服务器-1,0,0,0,0,1851
1654,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,30,5,2,争霸赛服务器-2,0,0,0,0,1851
1655,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,30,9,1,争霸赛服务器-1,0,0,0,0,1852
1656,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,30,13,2,争霸赛服务器-2,0,0,0,0,1852
1657,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,31,1,1,争霸赛服务器-1,0,0,0,0,1853
1658,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,31,5,2,争霸赛服务器-2,0,0,0,0,1853
1659,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,31,9,1,争霸赛服务器-1,0,0,0,0,1854
1660,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,31,13,2,争霸赛服务器-2,0,0,0,0,1854
1661,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,32,1,1,争霸赛服务器-1,0,0,0,0,1855
1662,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,32,5,2,争霸赛服务器-2,0,0,0,0,1855
1663,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,32,9,1,争霸赛服务器-1,0,0,0,0,1856
1664,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 19:45:00,,20,6#1000000,32,13,2,争霸赛服务器-2,0,0,0,0,1856
1665,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,33,1,1,争霸赛服务器-1,0,0,0,0,1857
1666,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,33,5,2,争霸赛服务器-2,0,0,0,0,1857
1667,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,33,9,1,争霸赛服务器-1,0,0,0,0,1858
1668,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,33,13,2,争霸赛服务器-2,0,0,0,0,1858
1669,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,34,1,1,争霸赛服务器-1,0,0,0,0,1859
1670,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,34,5,2,争霸赛服务器-2,0,0,0,0,1859
1671,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,34,9,1,争霸赛服务器-1,0,0,0,0,1860
1672,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,34,13,2,争霸赛服务器-2,0,0,0,0,1860
1673,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,35,1,1,争霸赛服务器-1,0,0,0,0,1861
1674,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,35,5,2,争霸赛服务器-2,0,0,0,0,1861
1675,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,35,9,1,争霸赛服务器-1,0,0,0,0,1862
1676,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,35,13,2,争霸赛服务器-2,0,0,0,0,1862
1677,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,36,1,1,争霸赛服务器-1,0,0,0,0,1863
1678,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,36,5,2,争霸赛服务器-2,0,0,0,0,1863
1679,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,36,9,1,争霸赛服务器-1,0,0,0,0,1864
1680,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,36,13,2,争霸赛服务器-2,0,0,0,0,1864
1681,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,37,1,1,争霸赛服务器-1,0,0,0,0,1865
1682,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,37,5,2,争霸赛服务器-2,0,0,0,0,1865
1683,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,37,9,1,争霸赛服务器-1,0,0,0,0,1866
1684,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,37,13,2,争霸赛服务器-2,0,0,0,0,1866
1685,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,38,1,1,争霸赛服务器-1,0,0,0,0,1867
1686,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,38,5,2,争霸赛服务器-2,0,0,0,0,1867
1687,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,38,9,1,争霸赛服务器-1,0,0,0,0,1868
1688,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,38,13,2,争霸赛服务器-2,0,0,0,0,1868
1689,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,39,1,1,争霸赛服务器-1,0,0,0,0,1869
1690,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,39,5,2,争霸赛服务器-2,0,0,0,0,1869
1691,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,39,9,1,争霸赛服务器-1,0,0,0,0,1870
1692,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,39,13,2,争霸赛服务器-2,0,0,0,0,1870
1693,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,40,1,1,争霸赛服务器-1,0,0,0,0,1871
1694,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,40,5,2,争霸赛服务器-2,0,0,0,0,1871
1695,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,40,9,1,争霸赛服务器-1,0,0,0,0,1872
1696,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,40,13,2,争霸赛服务器-2,0,0,0,0,1872
1697,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,41,1,1,争霸赛服务器-1,0,0,0,0,1873
1698,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,41,5,2,争霸赛服务器-2,0,0,0,0,1873
1699,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,41,9,1,争霸赛服务器-1,0,0,0,0,1874
1700,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,41,13,2,争霸赛服务器-2,0,0,0,0,1874
1701,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,42,1,1,争霸赛服务器-1,0,0,0,0,1875
1702,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,42,5,2,争霸赛服务器-2,0,0,0,0,1875
1703,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,42,9,1,争霸赛服务器-1,0,0,0,0,1876
1704,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,42,13,2,争霸赛服务器-2,0,0,0,0,1876
1705,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,43,1,1,争霸赛服务器-1,0,0,0,0,1877
1706,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,43,5,2,争霸赛服务器-2,0,0,0,0,1877
1707,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,43,9,1,争霸赛服务器-1,0,0,0,0,1878
1708,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,43,13,2,争霸赛服务器-2,0,0,0,0,1878
1709,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,44,1,1,争霸赛服务器-1,0,0,0,0,1879
1710,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,44,5,2,争霸赛服务器-2,0,0,0,0,1879
1711,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,44,9,1,争霸赛服务器-1,0,0,0,0,1880
1712,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,44,13,2,争霸赛服务器-2,0,0,0,0,1880
1713,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,45,1,1,争霸赛服务器-1,0,0,0,0,1881
1714,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,45,5,2,争霸赛服务器-2,0,0,0,0,1881
1715,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,45,9,1,争霸赛服务器-1,0,0,0,0,1882
1716,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,45,13,2,争霸赛服务器-2,0,0,0,0,1882
1717,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,46,1,1,争霸赛服务器-1,0,0,0,0,1883
1718,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,46,5,2,争霸赛服务器-2,0,0,0,0,1883
1719,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,46,9,1,争霸赛服务器-1,0,0,0,0,1884
1720,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,46,13,2,争霸赛服务器-2,0,0,0,0,1884
1721,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,47,1,1,争霸赛服务器-1,0,0,0,0,1885
1722,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,47,5,2,争霸赛服务器-2,0,0,0,0,1885
1723,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,47,9,1,争霸赛服务器-1,0,0,0,0,1886
1724,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,47,13,2,争霸赛服务器-2,0,0,0,0,1886
1725,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,48,1,1,争霸赛服务器-1,0,0,0,0,1887
1726,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,48,5,2,争霸赛服务器-2,0,0,0,0,1887
1727,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,48,9,1,争霸赛服务器-1,0,0,0,0,1888
1728,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,48,13,2,争霸赛服务器-2,0,0,0,0,1888
1729,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,49,1,1,争霸赛服务器-1,0,0,0,0,1889
1730,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,49,5,2,争霸赛服务器-2,0,0,0,0,1889
1731,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,49,9,1,争霸赛服务器-1,0,0,0,0,1890
1732,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,49,13,2,争霸赛服务器-2,0,0,0,0,1890
1733,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,50,1,1,争霸赛服务器-1,0,0,0,0,1891
1734,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,50,5,2,争霸赛服务器-2,0,0,0,0,1891
1735,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,50,9,1,争霸赛服务器-1,0,0,0,0,1892
1736,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,50,13,2,争霸赛服务器-2,0,0,0,0,1892
1737,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,51,1,1,争霸赛服务器-1,0,0,0,0,1893
1738,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,51,5,2,争霸赛服务器-2,0,0,0,0,1893
1739,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,51,9,1,争霸赛服务器-1,0,0,0,0,1894
1740,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,51,13,2,争霸赛服务器-2,0,0,0,0,1894
1741,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,52,1,1,争霸赛服务器-1,0,0,0,0,1895
1742,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,52,5,2,争霸赛服务器-2,0,0,0,0,1895
1743,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,52,9,1,争霸赛服务器-1,0,0,0,0,1896
1744,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,52,13,2,争霸赛服务器-2,0,0,0,0,1896
1745,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,53,1,1,争霸赛服务器-1,0,0,0,0,1897
1746,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,53,5,2,争霸赛服务器-2,0,0,0,0,1897
1747,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,53,9,1,争霸赛服务器-1,0,0,0,0,1898
1748,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,53,13,2,争霸赛服务器-2,0,0,0,0,1898
1749,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,54,1,1,争霸赛服务器-1,0,0,0,0,1899
1750,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,54,5,2,争霸赛服务器-2,0,0,0,0,1899
1751,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,54,9,1,争霸赛服务器-1,0,0,0,0,1900
1752,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,54,13,2,争霸赛服务器-2,0,0,0,0,1900
1753,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,55,1,1,争霸赛服务器-1,0,0,0,0,1901
1754,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,55,5,2,争霸赛服务器-2,0,0,0,0,1901
1755,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,55,9,1,争霸赛服务器-1,0,0,0,0,1902
1756,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,55,13,2,争霸赛服务器-2,0,0,0,0,1902
1757,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,56,1,1,争霸赛服务器-1,0,0,0,0,1903
1758,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,56,5,2,争霸赛服务器-2,0,0,0,0,1903
1759,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,56,9,1,争霸赛服务器-1,0,0,0,0,1904
1760,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,56,13,2,争霸赛服务器-2,0,0,0,0,1904
1761,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,57,1,1,争霸赛服务器-1,0,0,0,0,1905
1762,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,57,5,2,争霸赛服务器-2,0,0,0,0,1905
1763,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,57,9,1,争霸赛服务器-1,0,0,0,0,1906
1764,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,57,13,2,争霸赛服务器-2,0,0,0,0,1906
1765,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,58,1,1,争霸赛服务器-1,0,0,0,0,1907
1766,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,58,5,2,争霸赛服务器-2,0,0,0,0,1907
1767,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,58,9,1,争霸赛服务器-1,0,0,0,0,1908
1768,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,58,13,2,争霸赛服务器-2,0,0,0,0,1908
1769,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,59,1,1,争霸赛服务器-1,0,0,0,0,1909
1770,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,59,5,2,争霸赛服务器-2,0,0,0,0,1909
1771,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,59,9,1,争霸赛服务器-1,0,0,0,0,1910
1772,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,59,13,2,争霸赛服务器-2,0,0,0,0,1910
1773,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,60,1,1,争霸赛服务器-1,0,0,0,0,1911
1774,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,60,5,2,争霸赛服务器-2,0,0,0,0,1911
1775,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,60,9,1,争霸赛服务器-1,0,0,0,0,1912
1776,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,60,13,2,争霸赛服务器-2,0,0,0,0,1912
1777,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,61,1,1,争霸赛服务器-1,0,0,0,0,1913
1778,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,61,5,2,争霸赛服务器-2,0,0,0,0,1913
1779,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,61,9,1,争霸赛服务器-1,0,0,0,0,1914
1780,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,61,13,2,争霸赛服务器-2,0,0,0,0,1914
1781,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,62,1,1,争霸赛服务器-1,0,0,0,0,1915
1782,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,62,5,2,争霸赛服务器-2,0,0,0,0,1915
1783,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,62,9,1,争霸赛服务器-1,0,0,0,0,1916
1784,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,62,13,2,争霸赛服务器-2,0,0,0,0,1916
1785,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,63,1,1,争霸赛服务器-1,0,0,0,0,1917
1786,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,63,5,2,争霸赛服务器-2,0,0,0,0,1917
1787,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,63,9,1,争霸赛服务器-1,0,0,0,0,1918
1788,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,63,13,2,争霸赛服务器-2,0,0,0,0,1918
1789,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,64,1,1,争霸赛服务器-1,0,0,0,0,1919
1790,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,64,5,2,争霸赛服务器-2,0,0,0,0,1919
1791,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,64,9,1,争霸赛服务器-1,0,0,0,0,1920
1792,312,3,0,0,,,0,0,0,0,,,1,0,2016-3-15 20:45:00,,20,6#1000000,64,13,2,争霸赛服务器-2,0,0,0,0,1920
1793,312,4,0,0,,,0,0,0,0,,,1,0,2016-3-16 9:45:00,,20,6#1000000,1,1,1,争霸赛服务器-1,0,0,0,0,1921
1794,312,4,0,0,,,0,0,0,0,,,1,0,2016-3-16 9:45:00,,20,6#1000000,1,9,2,争霸赛服务器-2,0,0,0,0,1921
1795,312,4,0,0,,,0,0,0,0,,,1,0,2016-3-16 9:45:00,,20,6#1000000,2,1,1,争霸赛服务器-1,0,0,0,0,1922
1796,312,4,0,0,,,0,0,0,0,,,1,0,2016-3-16 9:45:00,,20,6#1000000,2,9,2,争霸赛服务器-2,0,0,0,0,1922
1797,312,4,0,0,,,0,0,0,0,,,1,0,2016-3-16 9:45:00,,20,6#1000000,3,1,1,争霸赛服务器-1,0,0,0,0,1923
1798,312,4,0,0,,,0,0,0,0,,,1,0,2016-3-16 9:45:00,,20,6#1000000,3,9,2,争霸赛服务器-2,0,0,0,0,1923
1799,312,4,0,0,,,0,0,0,0,,,1,0,2016-3-16 9:45:00,,20,6#1000000,4,1,1,争霸赛服务器-1,0,0,0,0,1924
1800,312,4,0,0,,,0,0,0,0,,,1,0,2016-3-16 9:45:00,,20,6#1000000,4,9,2,争霸赛服务器-2,0,0,0,0,1924
1801,312,4,0,0,,,0,0,0,0,,,1,0,2016-3-16 9:45:00,,20,6#1000000,5,1,1,争霸赛服务器-1,0,0,0,0,1925
1802,312,4,0,0,,,0,0,0,0,,,1,0,2016-3-16 9:45:00,,20,6#1000000,5,9,2,争霸赛服务器-2,0,0,0,0,1925
1803,312,4,0,0,,,0,0,0,0,,,1,0,2016-3-16 9:45:00,,20,6#1000000,6,1,1,争霸赛服务器-1,0,0,0,0,1926
1804,312,4,0,0,,,0,0,0,0,,,1,0,2016-3-16 9:45:00,,20,6#1000000,6,9,2,争霸赛服务器-2,0,0,0,0,1926
1805,312,4,0,0,,,0,0,0,0,,,1,0,2016-3-16 9:45:00,,20,6#1000000,7,1,1,争霸赛服务器-1,0,0,0,0,1927
1806,312,4,0,0,,,0,0,0,0,,,1,0,2016-3-16 9:45:00,,20,6#1000000,7,9,2,争霸赛服务器-2,0,0,0,0,1927
1807,312,4,0,0,,,0,0,0,0,,,1,0,2016-3-16 9:45:00,,20,6#1000000,8,1,1,争霸赛服务器-1,0,0,0,0,1928
1808,312,4,0,0,,,0,0,0,0,,,1,0,2016-3-16 9:45:00,,20,6#1000000,8,9,2,争霸赛服务器-2,0,0,0,0,1928
1809,312,4,0,0,,,0,0,0,0,,,1,0,2016-3-16 9:45:00,,20,6#1000000,9,1,1,争霸赛服务器-1,0,0,0,0,1929
